feature,grid_index,feature_value,curve_type,record_id,predicted_dropout_probability
first_sem_progress_index,10,0.27500000006249997,ICE individual,2782.0,0.9605927404751958
first_sem_progress_index,10,0.27500000006249997,ICE individual,2805.0,0.07222807279226579
first_sem_progress_index,10,0.27500000006249997,ICE individual,2807.0,0.16306642906393456
first_sem_progress_index,10,0.27500000006249997,ICE individual,2990.0,0.40371008338612135
first_sem_progress_index,10,0.27500000006249997,ICE individual,3077.0,0.5273773654866372
first_sem_progress_index,10,0.27500000006249997,ICE individual,3104.0,0.774283697444423
first_sem_progress_index,10,0.27500000006249997,ICE individual,3106.0,0.2580337417087175
first_sem_progress_index,10,0.27500000006249997,ICE individual,3135.0,0.21986388741623916
first_sem_progress_index,10,0.27500000006249997,ICE individual,3182.0,0.5811329748474369
first_sem_progress_index,10,0.27500000006249997,ICE individual,3281.0,0.2384836200919066
first_sem_progress_index,10,0.27500000006249997,ICE individual,3285.0,0.5486166385882267
first_sem_progress_index,10,0.27500000006249997,ICE individual,3351.0,0.2278797509704966
first_sem_progress_index,10,0.27500000006249997,ICE individual,3380.0,0.1602188300075339
first_sem_progress_index,10,0.27500000006249997,ICE individual,3394.0,0.1439416557066706
first_sem_progress_index,10,0.27500000006249997,ICE individual,3395.0,0.17879548003316673
first_sem_progress_index,10,0.27500000006249997,ICE individual,3477.0,0.27374561800962965
first_sem_progress_index,10,0.27500000006249997,ICE individual,3590.0,0.8903113327762899
first_sem_progress_index,10,0.27500000006249997,ICE individual,3622.0,0.11423198143054902
first_sem_progress_index,10,0.27500000006249997,ICE individual,3641.0,0.24055265733937933
first_sem_progress_index,10,0.27500000006249997,ICE individual,3642.0,0.9549860018099658
first_sem_progress_index,10,0.27500000006249997,ICE individual,3741.0,0.2889111492961661
first_sem_progress_index,10,0.27500000006249997,ICE individual,3883.0,0.9082912894622162
first_sem_progress_index,10,0.27500000006249997,ICE individual,3930.0,0.33181306815263784
first_sem_progress_index,10,0.27500000006249997,ICE individual,3948.0,0.8490547732207394
first_sem_progress_index,10,0.27500000006249997,ICE individual,4078.0,0.5726437065331853
first_sem_progress_index,10,0.27500000006249997,ICE individual,4209.0,0.677627443822102
first_sem_progress_index,10,0.27500000006249997,ICE individual,4416.0,0.9009139040788153
first_sem_progress_index,11,0.305555555625,PDP average,,0.3806707513215271
first_sem_progress_index,11,0.305555555625,ICE individual,216.0,0.3271090759802649
first_sem_progress_index,11,0.305555555625,ICE individual,287.0,0.22281328895010707
first_sem_progress_index,11,0.305555555625,ICE individual,309.0,0.2206052495257637
first_sem_progress_index,11,0.305555555625,ICE individual,365.0,0.27147534997731704
first_sem_progress_index,11,0.305555555625,ICE individual,371.0,0.2347672692497188
first_sem_progress_index,11,0.305555555625,ICE individual,414.0,0.30069771029835707
first_sem_progress_index,11,0.305555555625,ICE individual,415.0,0.11097974772474958
first_sem_progress_index,11,0.305555555625,ICE individual,552.0,0.9260605756728656
first_sem_progress_index,11,0.305555555625,ICE individual,681.0,0.2429655668574856
first_sem_progress_index,11,0.305555555625,ICE individual,724.0,0.9640873512394351
first_sem_progress_index,11,0.305555555625,ICE individual,748.0,0.24330930851963709
first_sem_progress_index,11,0.305555555625,ICE individual,808.0,0.4847222315433346
first_sem_progress_index,11,0.305555555625,ICE individual,816.0,0.22140936339993966
first_sem_progress_index,11,0.305555555625,ICE individual,926.0,0.125639923088237
first_sem_progress_index,11,0.305555555625,ICE individual,1167.0,0.27150279221400014
first_sem_progress_index,11,0.305555555625,ICE individual,1546.0,0.33204644171324127
first_sem_progress_index,11,0.305555555625,ICE individual,1568.0,0.28240283492658536
first_sem_progress_index,11,0.305555555625,ICE individual,1600.0,0.7273936602438723
first_sem_progress_index,11,0.305555555625,ICE individual,1732.0,0.8121153805780024
first_sem_progress_index,11,0.305555555625,ICE individual,1810.0,0.31118376691780264
first_sem_progress_index,11,0.305555555625,ICE individual,1816.0,0.476394206516327
first_sem_progress_index,11,0.305555555625,ICE individual,1867.0,0.9369706128174833
first_sem_progress_index,11,0.305555555625,ICE individual,1893.0,0.23943346438427252
first_sem_progress_index,11,0.305555555625,ICE individual,1920.0,0.43966948976316217
first_sem_progress_index,11,0.305555555625,ICE individual,1940.0,0.23453684907664363
first_sem_progress_index,11,0.305555555625,ICE individual,2046.0,0.15209984372392904
first_sem_progress_index,11,0.305555555625,ICE individual,2114.0,0.23444784198928423
first_sem_progress_index,11,0.305555555625,ICE individual,2165.0,0.23428991364876836
first_sem_progress_index,11,0.305555555625,ICE individual,2197.0,0.3746810607488766
first_sem_progress_index,11,0.305555555625,ICE individual,2204.0,0.5467203409626459
first_sem_progress_index,11,0.305555555625,ICE individual,2330.0,0.8666939095708477
first_sem_progress_index,11,0.305555555625,ICE individual,2400.0,0.23421896286790267
first_sem_progress_index,11,0.305555555625,ICE individual,2418.0,0.42855908349612465
first_sem_progress_index,11,0.305555555625,ICE individual,2782.0,0.9585243644068195
first_sem_progress_index,11,0.305555555625,ICE individual,2805.0,0.07414621780984074
first_sem_progress_index,11,0.305555555625,ICE individual,2807.0,0.15786766687991843
first_sem_progress_index,11,0.305555555625,ICE individual,2990.0,0.4109357821357369
first_sem_progress_index,11,0.305555555625,ICE individual,3077.0,0.5207509387612003
first_sem_progress_index,11,0.305555555625,ICE individual,3104.0,0.769960386408506
first_sem_progress_index,11,0.305555555625,ICE individual,3106.0,0.24946275027904355
first_sem_progress_index,11,0.305555555625,ICE individual,3135.0,0.21584598241176783
first_sem_progress_index,11,0.305555555625,ICE individual,3182.0,0.5869990655601799
first_sem_progress_index,11,0.305555555625,ICE individual,3281.0,0.23606383741694345
first_sem_progress_index,11,0.305555555625,ICE individual,3285.0,0.5514268856208817
first_sem_progress_index,11,0.305555555625,ICE individual,3351.0,0.23000458496784054
first_sem_progress_index,11,0.305555555625,ICE individual,3380.0,0.1620170864661655
first_sem_progress_index,11,0.305555555625,ICE individual,3394.0,0.13653386047688584
first_sem_progress_index,11,0.305555555625,ICE individual,3395.0,0.17734764185332794
first_sem_progress_index,11,0.305555555625,ICE individual,3477.0,0.26707895134296306
first_sem_progress_index,11,0.305555555625,ICE individual,3590.0,0.8893780774130897
first_sem_progress_index,11,0.305555555625,ICE individual,3622.0,0.11703408300673115
first_sem_progress_index,11,0.305555555625,ICE individual,3641.0,0.23997527822813078
first_sem_progress_index,11,0.305555555625,ICE individual,3642.0,0.9528299930988195
first_sem_progress_index,11,0.305555555625,ICE individual,3741.0,0.28705195060646993
first_sem_progress_index,11,0.305555555625,ICE individual,3883.0,0.9082912894622162
first_sem_progress_index,11,0.305555555625,ICE individual,3930.0,0.3337828457576066
first_sem_progress_index,11,0.305555555625,ICE individual,3948.0,0.8511600363786341
first_sem_progress_index,11,0.305555555625,ICE individual,4078.0,0.5828427386567652
first_sem_progress_index,11,0.305555555625,ICE individual,4209.0,0.6712259081762426
first_sem_progress_index,11,0.305555555625,ICE individual,4416.0,0.897580570745482
first_sem_progress_index,12,0.3361111111875,PDP average,,0.37570836952310127
first_sem_progress_index,12,0.3361111111875,ICE individual,216.0,0.321584101747052
first_sem_progress_index,12,0.3361111111875,ICE individual,287.0,0.22382298085959731
first_sem_progress_index,12,0.3361111111875,ICE individual,309.0,0.21260384965959
first_sem_progress_index,12,0.3361111111875,ICE individual,365.0,0.26351482983595453
first_sem_progress_index,12,0.3361111111875,ICE individual,371.0,0.2295777327267755
first_sem_progress_index,12,0.3361111111875,ICE individual,414.0,0.2942292410752407
first_sem_progress_index,12,0.3361111111875,ICE individual,415.0,0.11495067479341728
first_sem_progress_index,12,0.3361111111875,ICE individual,552.0,0.9139172482374772
first_sem_progress_index,12,0.3361111111875,ICE individual,681.0,0.23838236937895071
first_sem_progress_index,12,0.3361111111875,ICE individual,724.0,0.9565557093891405
first_sem_progress_index,12,0.3361111111875,ICE individual,748.0,0.23826519034930763
first_sem_progress_index,12,0.3361111111875,ICE individual,808.0,0.4847222315433346
first_sem_progress_index,12,0.3361111111875,ICE individual,816.0,0.20647756544307838
first_sem_progress_index,12,0.3361111111875,ICE individual,926.0,0.11847895319363456
first_sem_progress_index,12,0.3361111111875,ICE individual,1167.0,0.26275343297842824
first_sem_progress_index,12,0.3361111111875,ICE individual,1546.0,0.319918948391989
first_sem_progress_index,12,0.3361111111875,ICE individual,1568.0,0.25604303079297147
first_sem_progress_index,12,0.3361111111875,ICE individual,1600.0,0.7276328238973182
first_sem_progress_index,12,0.3361111111875,ICE individual,1732.0,0.811259480025015
first_sem_progress_index,12,0.3361111111875,ICE individual,1810.0,0.30046198370724625
first_sem_progress_index,12,0.3361111111875,ICE individual,1816.0,0.4737518808260622
first_sem_progress_index,12,0.3361111111875,ICE individual,1867.0,0.9301068792258483
first_sem_progress_index,12,0.3361111111875,ICE individual,1893.0,0.2335374019448012
first_sem_progress_index,12,0.3361111111875,ICE individual,1920.0,0.433741194414635
first_sem_progress_index,12,0.3361111111875,ICE individual,1940.0,0.22379563231418131
first_sem_progress_index,12,0.3361111111875,ICE individual,2046.0,0.13863532475082713
first_sem_progress_index,12,0.3361111111875,ICE individual,2114.0,0.23444784198928423
first_sem_progress_index,12,0.3361111111875,ICE individual,2165.0,0.22374415240004267
first_sem_progress_index,12,0.3361111111875,ICE individual,2197.0,0.3707435710759868
first_sem_progress_index,12,0.3361111111875,ICE individual,2204.0,0.5439345536378968
first_sem_progress_index,12,0.3361111111875,ICE individual,2330.0,0.8603733620035333
first_sem_progress_index,12,0.3361111111875,ICE individual,2400.0,0.2298292139485204
first_sem_progress_index,12,0.3361111111875,ICE individual,2418.0,0.423292847451932
first_sem_progress_index,12,0.3361111111875,ICE individual,2782.0,0.9577136701420503
first_sem_progress_index,12,0.3361111111875,ICE individual,2805.0,0.07414621780984074
first_sem_progress_index,12,0.3361111111875,ICE individual,2807.0,0.16110626643492498
first_sem_progress_index,12,0.3361111111875,ICE individual,2990.0,0.4081745482427335
first_sem_progress_index,12,0.3361111111875,ICE individual,3077.0,0.4782419949686635
first_sem_progress_index,12,0.3361111111875,ICE individual,3104.0,0.769960386408506
first_sem_progress_index,12,0.3361111111875,ICE individual,3106.0,0.23786197574378268
first_sem_progress_index,12,0.3361111111875,ICE individual,3135.0,0.2107143670058382
first_sem_progress_index,12,0.3361111111875,ICE individual,3182.0,0.5855929485553042
first_sem_progress_index,12,0.3361111111875,ICE individual,3281.0,0.22579579480549428
first_sem_progress_index,12,0.3361111111875,ICE individual,3285.0,0.546701982392214
first_sem_progress_index,12,0.3361111111875,ICE individual,3351.0,0.2272670434293389
first_sem_progress_index,12,0.3361111111875,ICE individual,3380.0,0.1530302015088554
first_sem_progress_index,12,0.3361111111875,ICE individual,3394.0,0.14228442329988067
first_sem_progress_index,12,0.3361111111875,ICE individual,3395.0,0.16357146867087427
first_sem_progress_index,12,0.3361111111875,ICE individual,3477.0,0.26159624514760005
first_sem_progress_index,12,0.3361111111875,ICE individual,3590.0,0.8893780774130897
first_sem_progress_index,12,0.3361111111875,ICE individual,3622.0,0.11493201508793016
first_sem_progress_index,12,0.3361111111875,ICE individual,3641.0,0.23530453290347533
first_sem_progress_index,12,0.3361111111875,ICE individual,3642.0,0.9494966597654863
first_sem_progress_index,12,0.3361111111875,ICE individual,3741.0,0.27392698785190167
first_sem_progress_index,12,0.3361111111875,ICE individual,3883.0,0.9049579561288829
first_sem_progress_index,12,0.3361111111875,ICE individual,3930.0,0.3196375745261571
first_sem_progress_index,12,0.3361111111875,ICE individual,3948.0,0.8476182277975055
first_sem_progress_index,12,0.3361111111875,ICE individual,4078.0,0.571448302701158
first_sem_progress_index,12,0.3361111111875,ICE individual,4209.0,0.6712259081762426
first_sem_progress_index,12,0.3361111111875,ICE individual,4416.0,0.8902423634216736
first_sem_progress_index,13,0.36666666675,PDP average,,0.3732613418197057
first_sem_progress_index,13,0.36666666675,ICE individual,216.0,0.316143145095333
first_sem_progress_index,13,0.36666666675,ICE individual,287.0,0.22510549397227383
first_sem_progress_index,13,0.36666666675,ICE individual,309.0,0.20503241122032922
first_sem_progress_index,13,0.36666666675,ICE individual,365.0,0.25798472111026743
first_sem_progress_index,13,0.36666666675,ICE individual,371.0,0.2295777327267755
first_sem_progress_index,13,0.36666666675,ICE individual,414.0,0.2908959077419073
first_sem_progress_index,13,0.36666666675,ICE individual,415.0,0.11495067479341728
first_sem_progress_index,13,0.36666666675,ICE individual,552.0,0.9144178195755397
first_sem_progress_index,13,0.36666666675,ICE individual,681.0,0.24263800312549696
first_sem_progress_index,13,0.36666666675,ICE individual,724.0,0.9510889872572388
first_sem_progress_index,13,0.36666666675,ICE individual,748.0,0.23731612706752184
first_sem_progress_index,13,0.36666666675,ICE individual,808.0,0.4880555648766679
first_sem_progress_index,13,0.36666666675,ICE individual,816.0,0.21068527153104383
first_sem_progress_index,13,0.36666666675,ICE individual,926.0,0.11847895319363456
first_sem_progress_index,13,0.36666666675,ICE individual,1167.0,0.26275343297842824
first_sem_progress_index,13,0.36666666675,ICE individual,1546.0,0.32294072775345484
first_sem_progress_index,13,0.36666666675,ICE individual,1568.0,0.25647969313043695
first_sem_progress_index,13,0.36666666675,ICE individual,1600.0,0.7249728691798042
first_sem_progress_index,13,0.36666666675,ICE individual,1732.0,0.814603890168451
first_sem_progress_index,13,0.36666666675,ICE individual,1810.0,0.3030234866358724
first_sem_progress_index,13,0.36666666675,ICE individual,1816.0,0.4670952862696679
first_sem_progress_index,13,0.36666666675,ICE individual,1867.0,0.920351125194626
first_sem_progress_index,13,0.36666666675,ICE individual,1893.0,0.2337724010099647
first_sem_progress_index,13,0.36666666675,ICE individual,1920.0,0.4228400801022637
first_sem_progress_index,13,0.36666666675,ICE individual,1940.0,0.2224345409863837
first_sem_progress_index,13,0.36666666675,ICE individual,2046.0,0.1253019914174938
first_sem_progress_index,13,0.36666666675,ICE individual,2114.0,0.2344563690855081
first_sem_progress_index,13,0.36666666675,ICE individual,2165.0,0.22044190185401077
first_sem_progress_index,13,0.36666666675,ICE individual,2197.0,0.37958378398973325
first_sem_progress_index,13,0.36666666675,ICE individual,2204.0,0.539136437653523
first_sem_progress_index,13,0.36666666675,ICE individual,2330.0,0.8612370476633059
first_sem_progress_index,13,0.36666666675,ICE individual,2400.0,0.22640715041105514
first_sem_progress_index,13,0.36666666675,ICE individual,2418.0,0.4194028840636471
first_sem_progress_index,13,0.36666666675,ICE individual,2782.0,0.9528785425147449
first_sem_progress_index,13,0.36666666675,ICE individual,2805.0,0.07414621780984074
first_sem_progress_index,13,0.36666666675,ICE individual,2807.0,0.1563975503947604
first_sem_progress_index,13,0.36666666675,ICE individual,2990.0,0.4084022060775518
first_sem_progress_index,13,0.36666666675,ICE individual,3077.0,0.47718420908435594
first_sem_progress_index,13,0.36666666675,ICE individual,3104.0,0.7726413421358427
first_sem_progress_index,13,0.36666666675,ICE individual,3106.0,0.23374405773891577
first_sem_progress_index,13,0.36666666675,ICE individual,3135.0,0.2092514025726698
first_sem_progress_index,13,0.36666666675,ICE individual,3182.0,0.5810077003740539
first_sem_progress_index,13,0.36666666675,ICE individual,3281.0,0.22161185682414267
first_sem_progress_index,13,0.36666666675,ICE individual,3285.0,0.551862156035207
first_sem_progress_index,13,0.36666666675,ICE individual,3351.0,0.2212704772160065
first_sem_progress_index,13,0.36666666675,ICE individual,3380.0,0.15129927451951988
first_sem_progress_index,13,0.36666666675,ICE individual,3394.0,0.14228442329988067
first_sem_progress_index,13,0.36666666675,ICE individual,3395.0,0.164095037994105
first_sem_progress_index,13,0.36666666675,ICE individual,3477.0,0.25605264378859666
first_sem_progress_index,13,0.36666666675,ICE individual,3590.0,0.8772660542515816
first_sem_progress_index,13,0.36666666675,ICE individual,3622.0,0.11512131899796633
first_sem_progress_index,13,0.36666666675,ICE individual,3641.0,0.2339737014055716
first_sem_progress_index,13,0.36666666675,ICE individual,3642.0,0.9448125322039483
first_sem_progress_index,13,0.36666666675,ICE individual,3741.0,0.2658848446494519
first_sem_progress_index,13,0.36666666675,ICE individual,3883.0,0.898502772765431
first_sem_progress_index,13,0.36666666675,ICE individual,3930.0,0.3186275612459893
first_sem_progress_index,13,0.36666666675,ICE individual,3948.0,0.8467754712368056
first_sem_progress_index,13,0.36666666675,ICE individual,4078.0,0.561468745650484
first_sem_progress_index,13,0.36666666675,ICE individual,4209.0,0.6698751139480384
first_sem_progress_index,13,0.36666666675,ICE individual,4416.0,0.8873935460182313
first_sem_progress_index,14,0.3972222223125,PDP average,,0.36627530460402635
first_sem_progress_index,14,0.3972222223125,ICE individual,216.0,0.3032460052039478
first_sem_progress_index,14,0.3972222223125,ICE individual,287.0,0.21845997166276368
first_sem_progress_index,14,0.3972222223125,ICE individual,309.0,0.1928664768835673
first_sem_progress_index,14,0.3972222223125,ICE individual,365.0,0.24938622843733868
first_sem_progress_index,14,0.3972222223125,ICE individual,371.0,0.2295958578649271
first_sem_progress_index,14,0.3972222223125,ICE individual,414.0,0.2823730707509309
first_sem_progress_index,14,0.3972222223125,ICE individual,415.0,0.10854753740915103
first_sem_progress_index,14,0.3972222223125,ICE individual,552.0,0.915275347593198
first_sem_progress_index,14,0.3972222223125,ICE individual,681.0,0.23111187667634123
first_sem_progress_index,14,0.3972222223125,ICE individual,724.0,0.9477556539239055
first_sem_progress_index,14,0.3972222223125,ICE individual,748.0,0.22959545577995327
first_sem_progress_index,14,0.3972222223125,ICE individual,808.0,0.4880555648766679
first_sem_progress_index,14,0.3972222223125,ICE individual,816.0,0.2104858251780901
first_sem_progress_index,14,0.3972222223125,ICE individual,926.0,0.11644207513317788
first_sem_progress_index,14,0.3972222223125,ICE individual,1167.0,0.25642057884948455
first_sem_progress_index,14,0.3972222223125,ICE individual,1546.0,0.3033792117796003
first_sem_progress_index,14,0.3972222223125,ICE individual,1568.0,0.24832387431809674
first_sem_progress_index,14,0.3972222223125,ICE individual,1600.0,0.7197497995215492
first_sem_progress_index,14,0.3972222223125,ICE individual,1732.0,0.8085936121585664
first_sem_progress_index,14,0.3972222223125,ICE individual,1810.0,0.3001796976772372
first_sem_progress_index,14,0.3972222223125,ICE individual,1816.0,0.4601286107291937
first_sem_progress_index,14,0.3972222223125,ICE individual,1867.0,0.9168259174143019
first_sem_progress_index,14,0.3972222223125,ICE individual,1893.0,0.2275568046687585
first_sem_progress_index,14,0.3972222223125,ICE individual,1920.0,0.41513423637091745
first_sem_progress_index,14,0.3972222223125,ICE individual,1940.0,0.22406147438808507
first_sem_progress_index,14,0.3972222223125,ICE individual,2046.0,0.11200945587861891
first_sem_progress_index,14,0.3972222223125,ICE individual,2114.0,0.2312965892177511
first_sem_progress_index,14,0.3972222223125,ICE individual,2165.0,0.21671456270038716
first_sem_progress_index,14,0.3972222223125,ICE individual,2197.0,0.37483322326060514
first_sem_progress_index,14,0.3972222223125,ICE individual,2204.0,0.5420987007209912
first_sem_progress_index,14,0.3972222223125,ICE individual,2330.0,0.8579037143299725
first_sem_progress_index,14,0.3972222223125,ICE individual,2400.0,0.2257592040669517
first_sem_progress_index,14,0.3972222223125,ICE individual,2418.0,0.418889407391926
first_sem_progress_index,14,0.3972222223125,ICE individual,2782.0,0.9482481707134479
first_sem_progress_index,14,0.3972222223125,ICE individual,2805.0,0.07212139314175915
first_sem_progress_index,14,0.3972222223125,ICE individual,2807.0,0.15588681816732175
first_sem_progress_index,14,0.3972222223125,ICE individual,2990.0,0.4034134938762486
first_sem_progress_index,14,0.3972222223125,ICE individual,3077.0,0.4761383002948241
first_sem_progress_index,14,0.3972222223125,ICE individual,3104.0,0.7726413421358427
first_sem_progress_index,14,0.3972222223125,ICE individual,3106.0,0.23197560601877806
first_sem_progress_index,14,0.3972222223125,ICE individual,3135.0,0.19179331329456908
first_sem_progress_index,14,0.3972222223125,ICE individual,3182.0,0.5710059987958902
first_sem_progress_index,14,0.3972222223125,ICE individual,3281.0,0.2189343458141647
first_sem_progress_index,14,0.3972222223125,ICE individual,3285.0,0.543694060725454
first_sem_progress_index,14,0.3972222223125,ICE individual,3351.0,0.2127396828714372
first_sem_progress_index,14,0.3972222223125,ICE individual,3380.0,0.14314231459643179
first_sem_progress_index,14,0.3972222223125,ICE individual,3394.0,0.1268956707543623
first_sem_progress_index,14,0.3972222223125,ICE individual,3395.0,0.16946085138337716
first_sem_progress_index,14,0.3972222223125,ICE individual,3477.0,0.2517357048863701
first_sem_progress_index,14,0.3972222223125,ICE individual,3590.0,0.8629313177424272
first_sem_progress_index,14,0.3972222223125,ICE individual,3622.0,0.11107114480843577
first_sem_progress_index,14,0.3972222223125,ICE individual,3641.0,0.23116646231993926
first_sem_progress_index,14,0.3972222223125,ICE individual,3642.0,0.937124621371096
first_sem_progress_index,14,0.3972222223125,ICE individual,3741.0,0.2396618089825099
first_sem_progress_index,14,0.3972222223125,ICE individual,3883.0,0.8939311817421737
first_sem_progress_index,14,0.3972222223125,ICE individual,3930.0,0.3001163912310476
first_sem_progress_index,14,0.3972222223125,ICE individual,3948.0,0.8272991073833368
first_sem_progress_index,14,0.3972222223125,ICE individual,4078.0,0.5620148132825846
first_sem_progress_index,14,0.3972222223125,ICE individual,4209.0,0.6685809285709515
first_sem_progress_index,14,0.3972222223125,ICE individual,4416.0,0.8801527047889982
first_sem_progress_index,15,0.427777777875,PDP average,,0.3618985028999241
first_sem_progress_index,15,0.427777777875,ICE individual,216.0,0.29820021566647903
first_sem_progress_index,15,0.427777777875,ICE individual,287.0,0.20026854479838807
first_sem_progress_index,15,0.427777777875,ICE individual,309.0,0.18712417336867612
first_sem_progress_index,15,0.427777777875,ICE individual,365.0,0.24717219146363784
first_sem_progress_index,15,0.427777777875,ICE individual,371.0,0.23311534708721438
first_sem_progress_index,15,0.427777777875,ICE individual,414.0,0.27619679636794686
first_sem_progress_index,15,0.427777777875,ICE individual,415.0,0.10721910942239603
first_sem_progress_index,15,0.427777777875,ICE individual,552.0,0.9090601027800967
first_sem_progress_index,15,0.427777777875,ICE individual,681.0,0.2260803904378559
first_sem_progress_index,15,0.427777777875,ICE individual,724.0,0.9442226847285633
first_sem_progress_index,15,0.427777777875,ICE individual,748.0,0.229169710726109
first_sem_progress_index,15,0.427777777875,ICE individual,808.0,0.47766723602227035
first_sem_progress_index,15,0.427777777875,ICE individual,816.0,0.21248926390885134
first_sem_progress_index,15,0.427777777875,ICE individual,926.0,0.11368489007680103
first_sem_progress_index,15,0.427777777875,ICE individual,1167.0,0.25347282265704013
first_sem_progress_index,15,0.427777777875,ICE individual,1546.0,0.3221495472765934
first_sem_progress_index,15,0.427777777875,ICE individual,1568.0,0.24494046150488746
first_sem_progress_index,15,0.427777777875,ICE individual,1600.0,0.7037172206333778
first_sem_progress_index,15,0.427777777875,ICE individual,1732.0,0.8049279013582951
first_sem_progress_index,15,0.427777777875,ICE individual,1810.0,0.2947039055623464
first_sem_progress_index,15,0.427777777875,ICE individual,1816.0,0.4590055454215305
first_sem_progress_index,15,0.427777777875,ICE individual,1867.0,0.9102478037650701
first_sem_progress_index,15,0.427777777875,ICE individual,1893.0,0.2154039650327799
first_sem_progress_index,15,0.427777777875,ICE individual,1920.0,0.4096319050320032
first_sem_progress_index,15,0.427777777875,ICE individual,1940.0,0.2174679877767896
first_sem_progress_index,15,0.427777777875,ICE individual,2046.0,0.11251019861776884
first_sem_progress_index,15,0.427777777875,ICE individual,2114.0,0.2191014192862626
first_sem_progress_index,15,0.427777777875,ICE individual,2165.0,0.2120957088512146
first_sem_progress_index,15,0.427777777875,ICE individual,2197.0,0.38568255600966855
first_sem_progress_index,15,0.427777777875,ICE individual,2204.0,0.5349274559753093
first_sem_progress_index,15,0.427777777875,ICE individual,2330.0,0.8530370063511441
first_sem_progress_index,15,0.427777777875,ICE individual,2400.0,0.21660921316009998
first_sem_progress_index,15,0.427777777875,ICE individual,2418.0,0.4214048465103089
first_sem_progress_index,15,0.427777777875,ICE individual,2782.0,0.9303021128455153
first_sem_progress_index,15,0.427777777875,ICE individual,2805.0,0.06712647436329351
first_sem_progress_index,15,0.427777777875,ICE individual,2807.0,0.15187835094368798
first_sem_progress_index,15,0.427777777875,ICE individual,2990.0,0.38441125575757196
first_sem_progress_index,15,0.427777777875,ICE individual,3077.0,0.46801463334069204
first_sem_progress_index,15,0.427777777875,ICE individual,3104.0,0.7752438464883693
first_sem_progress_index,15,0.427777777875,ICE individual,3106.0,0.22661744871966982
first_sem_progress_index,15,0.427777777875,ICE individual,3135.0,0.18358983420420805
first_sem_progress_index,15,0.427777777875,ICE individual,3182.0,0.5734906460662013
first_sem_progress_index,15,0.427777777875,ICE individual,3281.0,0.21308373556134644
first_sem_progress_index,15,0.427777777875,ICE individual,3285.0,0.5377498991887958
first_sem_progress_index,15,0.427777777875,ICE individual,3351.0,0.20212828546576336
first_sem_progress_index,15,0.427777777875,ICE individual,3380.0,0.13997049763243966
first_sem_progress_index,15,0.427777777875,ICE individual,3394.0,0.12112337087840688
first_sem_progress_index,15,0.427777777875,ICE individual,3395.0,0.16668481687910364
first_sem_progress_index,15,0.427777777875,ICE individual,3477.0,0.2550551449112645
first_sem_progress_index,15,0.427777777875,ICE individual,3590.0,0.8464541102080243
first_sem_progress_index,15,0.427777777875,ICE individual,3622.0,0.10404069482033083
first_sem_progress_index,15,0.427777777875,ICE individual,3641.0,0.22881185423286604
first_sem_progress_index,15,0.427777777875,ICE individual,3642.0,0.9357816957116237
first_sem_progress_index,15,0.427777777875,ICE individual,3741.0,0.2409248353212521
first_sem_progress_index,15,0.427777777875,ICE individual,3883.0,0.8845245237726402
first_sem_progress_index,15,0.427777777875,ICE individual,3930.0,0.28976234838881054
first_sem_progress_index,15,0.427777777875,ICE individual,3948.0,0.816803928966507
first_sem_progress_index,15,0.427777777875,ICE individual,4078.0,0.5308790411200891
first_sem_progress_index,15,0.427777777875,ICE individual,4209.0,0.6664663120578022
first_sem_progress_index,15,0.427777777875,ICE individual,4416.0,0.868291382585205
first_sem_progress_index,16,0.4583333334375,PDP average,,0.30819569598247976
first_sem_progress_index,16,0.4583333334375,ICE individual,216.0,0.18577098241144394
first_sem_progress_index,16,0.4583333334375,ICE individual,287.0,0.10773265529788426
first_sem_progress_index,16,0.4583333334375,ICE individual,309.0,0.1638814173058347
first_sem_progress_index,16,0.4583333334375,ICE individual,365.0,0.21595711329031705
first_sem_progress_index,16,0.4583333334375,ICE individual,371.0,0.18217132754833296
first_sem_progress_index,16,0.4583333334375,ICE individual,414.0,0.1977182870762931
first_sem_progress_index,16,0.4583333334375,ICE individual,415.0,0.07425670240242
first_sem_progress_index,16,0.4583333334375,ICE individual,552.0,0.87655988018872
first_sem_progress_index,16,0.4583333334375,ICE individual,681.0,0.13159215522307505
first_sem_progress_index,16,0.4583333334375,ICE individual,724.0,0.9148395756137181
first_sem_progress_index,16,0.4583333334375,ICE individual,748.0,0.19126437798712917
first_sem_progress_index,16,0.4583333334375,ICE individual,808.0,0.4284684839771296
first_sem_progress_index,16,0.4583333334375,ICE individual,816.0,0.13262848975716074
first_sem_progress_index,16,0.4583333334375,ICE individual,926.0,0.08210962421401036
first_sem_progress_index,16,0.4583333334375,ICE individual,1167.0,0.159638554668975
first_sem_progress_index,16,0.4583333334375,ICE individual,1546.0,0.24760833147430086
first_sem_progress_index,16,0.4583333334375,ICE individual,1568.0,0.18694487603719928
first_sem_progress_index,16,0.4583333334375,ICE individual,1600.0,0.6280343482449755
first_sem_progress_index,16,0.4583333334375,ICE individual,1732.0,0.7575707870048464
first_sem_progress_index,16,0.4583333334375,ICE individual,1810.0,0.2045483309307686
first_sem_progress_index,16,0.4583333334375,ICE individual,1816.0,0.3598158521314163
first_sem_progress_index,16,0.4583333334375,ICE individual,1867.0,0.8688789208683704
first_sem_progress_index,16,0.4583333334375,ICE individual,1893.0,0.17605073497544424
